id,project_id,title,file_path,doc_type,created_date,author,related_team,related_issue_id,content_preview,created_at,updated_at
DOC-0077,PROJ-001,고객 불만 메일 - DOC-0077,02_raw_documents/sales_emails/DOC-0077_sales_emails_2025-12-13.md,고객 불만 메일,2025-12-13,박서연,영업관리팀,ISS-2025-012,문서ID: DOC-0077 작성일: 2025-12-13 문서유형: 고객 불만 메일 작성자: 박서연 관련팀: 영업관리팀 고객사: Hanil Motors 구매처: Yazaki Parts Asia 품목: AP-RL-450 릴레이 관련이슈: ISS-2025-012 / Yazaki Parts Asia 리드타임 8주에서 12주 증가 Hanil Motors 관련 AP-RL-450 릴레이 업무 건으로 2025년 12월 13일 기준 진행 상황,2025-12-13T09:00:00,2026-06-01T09:00:00
DOC-0078,PROJ-001,개선대책 요청 - DOC-0078,02_raw_documents/quality_claims/DOC-0078_quality_claims_2025-12-16.md,개선대책 요청,2025-12-16,배수민,품질 클레임팀,ISS-2025-013,문서ID: DOC-0078 작성일: 2025-12-16 문서유형: 개선대책 요청 작성자: 배수민 관련팀: 품질 클레임팀 고객사: Hyundai Mobis Tier2 구매처: KET Supplier 품목: AP-TM-118 터미널 관련이슈: ISS-2025-013 / KET Supplier 월말 입고 분할 Hyundai Mobis Tier2 관련 AP-TM-118 터미널 업무 건으로 2025년 12월 16일 기준 진행 상황을 정,2025-12-16T09:00:00,2026-06-01T09:00:00
DOC-0079,PROJ-001,출고 로그 - DOC-0079,02_raw_documents/logistics_logs/DOC-0079_logistics_logs_2025-12-24.md,출고 로그,2025-12-24,윤예린,물류팀,ISS-2025-012,문서ID: DOC-0079 작성일: 2025-12-24 문서유형: 출고 로그 작성자: 윤예린 관련팀: 물류팀 고객사: Hanil Motors 구매처: Yazaki Parts Asia 품목: AP-RL-450 릴레이 관련이슈: ISS-2025-012 / Yazaki Parts Asia 리드타임 8주에서 12주 증가 Hanil Motors 관련 AP-RL-450 릴레이 업무 건으로 2025년 12월 24일 기준 진행 상황을 정리합,2025-12-24T09:00:00,2026-06-01T09:00:00
DOC-0080,PROJ-001,팀장 승인 요청 대화 - DOC-0080,02_raw_documents/chat_logs/DOC-0080_chat_logs_2025-12-13.md,팀장 승인 요청 대화,2025-12-13,정하늘,영업관리팀,ISS-2025-012,문서ID: DOC-0080 작성일: 2025-12-13 문서유형: 팀장 승인 요청 대화 작성자: 정하늘 관련팀: 영업관리팀 고객사: Hanil Motors 구매처: Yazaki Parts Asia 품목: AP-RL-450 릴레이 관련이슈: ISS-2025-012 / Yazaki Parts Asia 리드타임 8주에서 12주 증가 Hanil Motors 관련 AP-RL-450 릴레이 업무 건으로 2025년 12월 13일 기준 진행,2025-12-13T09:00:00,2026-06-01T09:00:00
DOC-0081,PROJ-001,대체품 가능 여부 회신 - DOC-0081,02_raw_documents/purchase_emails/DOC-0081_purchase_emails_2025-12-24.md,대체품 가능 여부 회신,2025-12-24,오세진,구매팀,ISS-2025-012,문서ID: DOC-0081 작성일: 2025-12-24 문서유형: 대체품 가능 여부 회신 작성자: 오세진 관련팀: 구매팀 고객사: Hanil Motors 구매처: Yazaki Parts Asia 품목: AP-RL-450 릴레이 관련이슈: ISS-2025-012 / Yazaki Parts Asia 리드타임 8주에서 12주 증가 Hanil Motors 관련 AP-RL-450 릴레이 업무 건으로 2025년 12월 24일 기준 진행 ,2025-12-24T09:00:00,2026-06-01T09:00:00
DOC-0082,PROJ-001,주간 운영 회의록 - DOC-0082,02_raw_documents/meeting_notes/DOC-0082_meeting_notes_2025-12-24.md,주간 운영 회의록,2025-12-24,김도윤,운영총괄팀,ISS-2025-012,문서ID: DOC-0082 작성일: 2025-12-24 문서유형: 주간 운영 회의록 작성자: 김도윤 관련팀: 운영총괄팀 고객사: Hanil Motors 구매처: Yazaki Parts Asia 품목: AP-RL-450 릴레이 관련이슈: ISS-2025-012 / Yazaki Parts Asia 리드타임 8주에서 12주 증가 Hanil Motors 관련 AP-RL-450 릴레이 업무 건으로 2025년 12월 24일 기준 진행 상,2025-12-24T09:00:00,2026-06-01T09:00:00
DOC-0083,PROJ-001,고객 발주 메일 - DOC-0083,02_raw_documents/sales_emails/DOC-0083_sales_emails_2025-12-24.md,고객 발주 메일,2025-12-24,이민재,영업관리팀,ISS-2025-012,문서ID: DOC-0083 작성일: 2025-12-24 문서유형: 고객 발주 메일 작성자: 이민재 관련팀: 영업관리팀 고객사: Hanil Motors 구매처: Yazaki Parts Asia 품목: AP-RL-450 릴레이 관련이슈: ISS-2025-012 / Yazaki Parts Asia 리드타임 8주에서 12주 증가 Hanil Motors 관련 AP-RL-450 릴레이 업무 건으로 2025년 12월 24일 기준 진행 상황,2025-12-24T09:00:00,2026-06-01T09:00:00
DOC-0084,PROJ-001,긴급 항공 이송 승인 요청 - DOC-0084,02_raw_documents/logistics_logs/DOC-0084_logistics_logs_2025-12-29.md,긴급 항공 이송 승인 요청,2025-12-29,문태준,물류팀,ISS-2025-013,문서ID: DOC-0084 작성일: 2025-12-29 문서유형: 긴급 항공 이송 승인 요청 작성자: 문태준 관련팀: 물류팀 고객사: Hyundai Mobis Tier2 구매처: KET Supplier 품목: AP-TM-118 터미널 관련이슈: ISS-2025-013 / KET Supplier 월말 입고 분할 Hyundai Mobis Tier2 관련 AP-TM-118 터미널 업무 건으로 2025년 12월 29일 기준 진행 상황,2025-12-29T09:00:00,2026-06-01T09:00:00
DOC-0085,PROJ-001,고객 발주 메일 - DOC-0085,02_raw_documents/sales_emails/DOC-0085_sales_emails_2026-01-12.md,고객 발주 메일,2026-01-12,이민재,영업관리팀,ISS-2026-001,문서ID: DOC-0085 작성일: 2026-01-12 문서유형: 고객 발주 메일 작성자: 이민재 관련팀: 영업관리팀 고객사: Mirae EV Systems 구매처: JST Components 품목: AP-TM-118 터미널 관련이슈: ISS-2026-001 / 월초 재고 실사 차이 조정 Mirae EV Systems 관련 AP-TM-118 터미널 업무 건으로 2026년 01월 12일 기준 진행 상황을 정리합니다. 현재 확인된,2026-01-12T09:00:00,2026-06-01T09:00:00
DOC-0086,PROJ-001,단가 협상 메일 - DOC-0086,02_raw_documents/sales_emails/DOC-0086_sales_emails_2026-01-27.md,단가 협상 메일,2026-01-27,정하늘,영업관리팀,,문서ID: DOC-0086 작성일: 2026-01-27 문서유형: 단가 협상 메일 작성자: 정하늘 관련팀: 영업관리팀 고객사: Hyundai Mobis Tier2 구매처: TE Connectivity Korea 품목: AP-CB-510 케이블 어셈블리 관련이슈: 일반 운영 / 정기 운영 확인 Hyundai Mobis Tier2 관련 AP-CB-510 케이블 어셈블리 업무 건으로 2026년 01월 27일 기준 진행 상황을 정리합,2026-01-27T09:00:00,2026-06-01T09:00:00
DOC-0087,PROJ-001,긴급 항공 이송 승인 요청 - DOC-0087,02_raw_documents/logistics_logs/DOC-0087_logistics_logs_2026-01-20.md,긴급 항공 이송 승인 요청,2026-01-20,문태준,물류팀,,문서ID: DOC-0087 작성일: 2026-01-20 문서유형: 긴급 항공 이송 승인 요청 작성자: 문태준 관련팀: 물류팀 고객사: Hyundai Mobis Tier2 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: 일반 운영 / 정기 운영 확인 Hyundai Mobis Tier2 관련 AP-CN-204 커넥터 업무 건으로 2026년 01월 20일 기준 진행 상황을 정리합니다. 현재,2026-01-20T09:00:00,2026-06-01T09:00:00
DOC-0088,PROJ-001,긴급 항공 이송 승인 요청 - DOC-0088,02_raw_documents/logistics_logs/DOC-0088_logistics_logs_2026-01-08.md,긴급 항공 이송 승인 요청,2026-01-08,윤예린,물류팀,ISS-2025-013,문서ID: DOC-0088 작성일: 2026-01-08 문서유형: 긴급 항공 이송 승인 요청 작성자: 윤예린 관련팀: 물류팀 고객사: Hyundai Mobis Tier2 구매처: KET Supplier 품목: AP-TM-118 터미널 관련이슈: ISS-2025-013 / KET Supplier 월말 입고 분할 Hyundai Mobis Tier2 관련 AP-TM-118 터미널 업무 건으로 2026년 01월 08일 기준 진행 상황,2026-01-08T09:00:00,2026-06-01T09:00:00
DOC-0089,PROJ-001,고객 회신 초안 - DOC-0089,02_raw_documents/quality_claims/DOC-0089_quality_claims_2026-01-05.md,고객 회신 초안,2026-01-05,배수민,품질 클레임팀,ISS-2026-001,문서ID: DOC-0089 작성일: 2026-01-05 문서유형: 고객 회신 초안 작성자: 배수민 관련팀: 품질 클레임팀 고객사: Global Harness Vietnam 구매처: TE Connectivity Korea 품목: AP-TM-118 터미널 관련이슈: ISS-2026-001 / 월초 재고 실사 차이 조정 Global Harness Vietnam 관련 AP-TM-118 터미널 업무 건으로 2026년 01월 05일 기준,2026-01-05T09:00:00,2026-06-01T09:00:00
DOC-0090,PROJ-001,클레임 접수표 - DOC-0090,02_raw_documents/quality_claims/DOC-0090_quality_claims_2026-01-17.md,클레임 접수표,2026-01-17,배수민,품질 클레임팀,ISS-2026-001,문서ID: DOC-0090 작성일: 2026-01-17 문서유형: 클레임 접수표 작성자: 배수민 관련팀: 품질 클레임팀 고객사: Mirae EV Systems 구매처: Yazaki Parts Asia 품목: AP-TM-118 터미널 관련이슈: ISS-2026-001 / 월초 재고 실사 차이 조정 Mirae EV Systems 관련 AP-TM-118 터미널 업무 건으로 2026년 01월 17일 기준 진행 상황을 정리합니다. 현재,2026-01-17T09:00:00,2026-06-01T09:00:00
DOC-0091,PROJ-001,단가 협상 회의록 - DOC-0091,02_raw_documents/meeting_notes/DOC-0091_meeting_notes_2026-01-27.md,단가 협상 회의록,2026-01-27,김도윤,운영총괄팀,,문서ID: DOC-0091 작성일: 2026-01-27 문서유형: 단가 협상 회의록 작성자: 김도윤 관련팀: 운영총괄팀 고객사: Hyundai Mobis Tier2 구매처: TE Connectivity Korea 품목: AP-WH-220 와이어하네스 관련이슈: 일반 운영 / 정기 운영 확인 Hyundai Mobis Tier2 관련 AP-WH-220 와이어하네스 업무 건으로 2026년 01월 27일 기준 진행 상황을 정리합니다.,2026-01-27T09:00:00,2026-06-01T09:00:00
DOC-0092,PROJ-001,개선대책 요청 - DOC-0092,02_raw_documents/quality_claims/DOC-0092_quality_claims_2026-01-14.md,개선대책 요청,2026-01-14,배수민,품질 클레임팀,ISS-2025-012,문서ID: DOC-0092 작성일: 2026-01-14 문서유형: 개선대책 요청 작성자: 배수민 관련팀: 품질 클레임팀 고객사: Hanil Motors 구매처: Yazaki Parts Asia 품목: AP-RL-450 릴레이 관련이슈: ISS-2025-012 / Yazaki Parts Asia 리드타임 8주에서 12주 증가 Hanil Motors 관련 AP-RL-450 릴레이 업무 건으로 2026년 01월 14일 기준 진행 상,2026-01-14T09:00:00,2026-06-01T09:00:00
DOC-0093,PROJ-001,클레임 접수표 - DOC-0093,02_raw_documents/quality_claims/DOC-0093_quality_claims_2026-01-12.md,클레임 접수표,2026-01-12,송태현,품질 클레임팀,ISS-2025-012,문서ID: DOC-0093 작성일: 2026-01-12 문서유형: 클레임 접수표 작성자: 송태현 관련팀: 품질 클레임팀 고객사: Hanil Motors 구매처: Yazaki Parts Asia 품목: AP-RL-450 릴레이 관련이슈: ISS-2025-012 / Yazaki Parts Asia 리드타임 8주에서 12주 증가 Hanil Motors 관련 AP-RL-450 릴레이 업무 건으로 2026년 01월 12일 기준 진행 상,2026-01-12T09:00:00,2026-06-01T09:00:00
DOC-0094,PROJ-001,구매처 견적 회신 - DOC-0094,02_raw_documents/purchase_emails/DOC-0094_purchase_emails_2026-01-29.md,구매처 견적 회신,2026-01-29,강민호,구매팀,,문서ID: DOC-0094 작성일: 2026-01-29 문서유형: 구매처 견적 회신 작성자: 강민호 관련팀: 구매팀 고객사: Daesung Automotive 구매처: Local Cable Works 품목: AP-SC-330 센서 케이블 관련이슈: 일반 운영 / 정기 운영 확인 Daesung Automotive 관련 AP-SC-330 센서 케이블 업무 건으로 2026년 01월 29일 기준 진행 상황을 정리합니다. 현재 확인된 ,2026-01-29T09:00:00,2026-06-01T09:00:00
DOC-0095,PROJ-001,배송 지연 기록 - DOC-0095,02_raw_documents/logistics_logs/DOC-0095_logistics_logs_2026-01-17.md,배송 지연 기록,2026-01-17,문태준,물류팀,ISS-2026-001,문서ID: DOC-0095 작성일: 2026-01-17 문서유형: 배송 지연 기록 작성자: 문태준 관련팀: 물류팀 고객사: Hyundai Mobis Tier2 구매처: TE Connectivity Korea 품목: AP-TM-118 터미널 관련이슈: ISS-2026-001 / 월초 재고 실사 차이 조정 Hyundai Mobis Tier2 관련 AP-TM-118 터미널 업무 건으로 2026년 01월 17일 기준 진행 상황을 정리,2026-01-17T09:00:00,2026-06-01T09:00:00
DOC-0096,PROJ-001,월간 리스크 회의록 - DOC-0096,02_raw_documents/meeting_notes/DOC-0096_meeting_notes_2026-01-12.md,월간 리스크 회의록,2026-01-12,김도윤,운영총괄팀,ISS-2025-012,문서ID: DOC-0096 작성일: 2026-01-12 문서유형: 월간 리스크 회의록 작성자: 김도윤 관련팀: 운영총괄팀 고객사: Hanil Motors 구매처: Yazaki Parts Asia 품목: AP-RL-450 릴레이 관련이슈: ISS-2025-012 / Yazaki Parts Asia 리드타임 8주에서 12주 증가 Hanil Motors 관련 AP-RL-450 릴레이 업무 건으로 2026년 01월 12일 기준 진행 ,2026-01-12T09:00:00,2026-06-01T09:00:00
DOC-0097,PROJ-001,고객 불만 메일 - DOC-0097,02_raw_documents/sales_emails/DOC-0097_sales_emails_2026-02-26.md,고객 불만 메일,2026-02-26,정하늘,영업관리팀,,"문서ID: DOC-0097 작성일: 2026-02-26 문서유형: 고객 불만 메일 작성자: 정하늘 관련팀: 영업관리팀 고객사: Mirae EV Systems 구매처: Yazaki Parts Asia 품목: AP-RL-450 릴레이 관련이슈: 일반 운영 / 정기 운영 확인 Mirae EV Systems 관련 AP-RL-450 릴레이 업무 건으로 2026년 02월 26일 기준 진행 상황을 정리합니다. 현재 확인된 수량은 1,200",2026-02-26T09:00:00,2026-06-01T09:00:00
DOC-0098,PROJ-001,고객 불만 메일 - DOC-0098,02_raw_documents/sales_emails/DOC-0098_sales_emails_2026-02-20.md,고객 불만 메일,2026-02-20,이민재,영업관리팀,ISS-2026-002,문서ID: DOC-0098 작성일: 2026-02-20 문서유형: 고객 불만 메일 작성자: 이민재 관련팀: 영업관리팀 고객사: Hyundai Mobis Tier2 구매처: KET Supplier 품목: AP-TM-118 터미널 관련이슈: ISS-2026-002 / Hyundai Mobis Tier2 긴급 항공 이송 Hyundai Mobis Tier2 관련 AP-TM-118 터미널 업무 건으로 2026년 02월 20일 기준 진행,2026-02-20T09:00:00,2026-06-01T09:00:00
DOC-0099,PROJ-001,개선대책 요청 - DOC-0099,02_raw_documents/quality_claims/DOC-0099_quality_claims_2026-02-26.md,개선대책 요청,2026-02-26,한지우,품질 클레임팀,,문서ID: DOC-0099 작성일: 2026-02-26 문서유형: 개선대책 요청 작성자: 한지우 관련팀: 품질 클레임팀 고객사: Global Harness Vietnam 구매처: Yazaki Parts Asia 품목: AP-SC-330 센서 케이블 관련이슈: 일반 운영 / 정기 운영 확인 Global Harness Vietnam 관련 AP-SC-330 센서 케이블 업무 건으로 2026년 02월 26일 기준 진행 상황을 정리합니,2026-02-26T09:00:00,2026-06-01T09:00:00
DOC-0100,PROJ-001,월간 리스크 회의록 - DOC-0100,02_raw_documents/meeting_notes/DOC-0100_meeting_notes_2026-02-17.md,월간 리스크 회의록,2026-02-17,김도윤,운영총괄팀,ISS-2026-002,문서ID: DOC-0100 작성일: 2026-02-17 문서유형: 월간 리스크 회의록 작성자: 김도윤 관련팀: 운영총괄팀 고객사: Hyundai Mobis Tier2 구매처: KET Supplier 품목: AP-TM-118 터미널 관련이슈: ISS-2026-002 / Hyundai Mobis Tier2 긴급 항공 이송 Hyundai Mobis Tier2 관련 AP-TM-118 터미널 업무 건으로 2026년 02월 17일 기준 ,2026-02-17T09:00:00,2026-06-01T09:00:00
DOC-0101,PROJ-001,월간 리스크 회의록 - DOC-0101,02_raw_documents/meeting_notes/DOC-0101_meeting_notes_2026-02-24.md,월간 리스크 회의록,2026-02-24,김도윤,운영총괄팀,ISS-2026-002,문서ID: DOC-0101 작성일: 2026-02-24 문서유형: 월간 리스크 회의록 작성자: 김도윤 관련팀: 운영총괄팀 고객사: Hyundai Mobis Tier2 구매처: KET Supplier 품목: AP-TM-118 터미널 관련이슈: ISS-2026-002 / Hyundai Mobis Tier2 긴급 항공 이송 Hyundai Mobis Tier2 관련 AP-TM-118 터미널 업무 건으로 2026년 02월 24일 기준 ,2026-02-24T09:00:00,2026-06-01T09:00:00
DOC-0102,PROJ-001,팀 내부 진행 대화 - DOC-0102,02_raw_documents/chat_logs/DOC-0102_chat_logs_2026-02-14.md,팀 내부 진행 대화,2026-02-14,정하늘,영업관리팀,ISS-2026-002,문서ID: DOC-0102 작성일: 2026-02-14 문서유형: 팀 내부 진행 대화 작성자: 정하늘 관련팀: 영업관리팀 고객사: Hyundai Mobis Tier2 구매처: KET Supplier 품목: AP-TM-118 터미널 관련이슈: ISS-2026-002 / Hyundai Mobis Tier2 긴급 항공 이송 Hyundai Mobis Tier2 관련 AP-TM-118 터미널 업무 건으로 2026년 02월 14일 기준 ,2026-02-14T09:00:00,2026-06-01T09:00:00
DOC-0103,PROJ-001,긴급 항공 이송 승인 요청 - DOC-0103,02_raw_documents/logistics_logs/DOC-0103_logistics_logs_2026-02-14.md,긴급 항공 이송 승인 요청,2026-02-14,권재윤,물류팀,ISS-2026-002,문서ID: DOC-0103 작성일: 2026-02-14 문서유형: 긴급 항공 이송 승인 요청 작성자: 권재윤 관련팀: 물류팀 고객사: Hyundai Mobis Tier2 구매처: KET Supplier 품목: AP-TM-118 터미널 관련이슈: ISS-2026-002 / Hyundai Mobis Tier2 긴급 항공 이송 Hyundai Mobis Tier2 관련 AP-TM-118 터미널 업무 건으로 2026년 02월 14일 기,2026-02-14T09:00:00,2026-06-01T09:00:00
DOC-0104,PROJ-001,품질 클레임 대응 회의록 - DOC-0104,02_raw_documents/meeting_notes/DOC-0104_meeting_notes_2026-02-14.md,품질 클레임 대응 회의록,2026-02-14,김도윤,운영총괄팀,ISS-2026-002,문서ID: DOC-0104 작성일: 2026-02-14 문서유형: 품질 클레임 대응 회의록 작성자: 김도윤 관련팀: 운영총괄팀 고객사: Hyundai Mobis Tier2 구매처: KET Supplier 품목: AP-TM-118 터미널 관련이슈: ISS-2026-002 / Hyundai Mobis Tier2 긴급 항공 이송 Hyundai Mobis Tier2 관련 AP-TM-118 터미널 업무 건으로 2026년 02월 14일 ,2026-02-14T09:00:00,2026-06-01T09:00:00
DOC-0105,PROJ-001,주간 운영 회의록 - DOC-0105,02_raw_documents/meeting_notes/DOC-0105_meeting_notes_2026-02-11.md,주간 운영 회의록,2026-02-11,김도윤,운영총괄팀,ISS-2026-002,문서ID: DOC-0105 작성일: 2026-02-11 문서유형: 주간 운영 회의록 작성자: 김도윤 관련팀: 운영총괄팀 고객사: Hyundai Mobis Tier2 구매처: KET Supplier 품목: AP-TM-118 터미널 관련이슈: ISS-2026-002 / Hyundai Mobis Tier2 긴급 항공 이송 Hyundai Mobis Tier2 관련 AP-TM-118 터미널 업무 건으로 2026년 02월 11일 기준 진,2026-02-11T09:00:00,2026-06-01T09:00:00
DOC-0106,PROJ-001,단가 협상 회의록 - DOC-0106,02_raw_documents/meeting_notes/DOC-0106_meeting_notes_2026-02-17.md,단가 협상 회의록,2026-02-17,김도윤,운영총괄팀,ISS-2026-002,문서ID: DOC-0106 작성일: 2026-02-17 문서유형: 단가 협상 회의록 작성자: 김도윤 관련팀: 운영총괄팀 고객사: Hyundai Mobis Tier2 구매처: KET Supplier 품목: AP-TM-118 터미널 관련이슈: ISS-2026-002 / Hyundai Mobis Tier2 긴급 항공 이송 Hyundai Mobis Tier2 관련 AP-TM-118 터미널 업무 건으로 2026년 02월 17일 기준 진,2026-02-17T09:00:00,2026-06-01T09:00:00
DOC-0107,PROJ-001,배송 지연 기록 - DOC-0107,02_raw_documents/logistics_logs/DOC-0107_logistics_logs_2026-02-04.md,배송 지연 기록,2026-02-04,권재윤,물류팀,ISS-2026-002,문서ID: DOC-0107 작성일: 2026-02-04 문서유형: 배송 지연 기록 작성자: 권재윤 관련팀: 물류팀 고객사: Hyundai Mobis Tier2 구매처: KET Supplier 품목: AP-TM-118 터미널 관련이슈: ISS-2026-002 / Hyundai Mobis Tier2 긴급 항공 이송 Hyundai Mobis Tier2 관련 AP-TM-118 터미널 업무 건으로 2026년 02월 04일 기준 진행 상,2026-02-04T09:00:00,2026-06-01T09:00:00
DOC-0108,PROJ-001,클레임 접수표 - DOC-0108,02_raw_documents/quality_claims/DOC-0108_quality_claims_2026-02-07.md,클레임 접수표,2026-02-07,송태현,품질 클레임팀,ISS-2026-002,문서ID: DOC-0108 작성일: 2026-02-07 문서유형: 클레임 접수표 작성자: 송태현 관련팀: 품질 클레임팀 고객사: Hyundai Mobis Tier2 구매처: KET Supplier 품목: AP-TM-118 터미널 관련이슈: ISS-2026-002 / Hyundai Mobis Tier2 긴급 항공 이송 Hyundai Mobis Tier2 관련 AP-TM-118 터미널 업무 건으로 2026년 02월 07일 기준 진,2026-02-07T09:00:00,2026-06-01T09:00:00
DOC-0109,PROJ-001,고객 불만 메일 - DOC-0109,02_raw_documents/sales_emails/DOC-0109_sales_emails_2026-03-31.md,고객 불만 메일,2026-03-31,박서연,영업관리팀,ISS-2026-008,문서ID: DOC-0109 작성일: 2026-03-31 문서유형: 고객 불만 메일 작성자: 박서연 관련팀: 영업관리팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-008 / Daesung Automotive 신규 안전재고 기준 협의 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 2026년 03,2026-03-31T09:00:00,2026-06-01T09:00:00
DOC-0110,PROJ-001,개선대책 요청 - DOC-0110,02_raw_documents/quality_claims/DOC-0110_quality_claims_2026-03-08.md,개선대책 요청,2026-03-08,한지우,품질 클레임팀,ISS-2026-003,문서ID: DOC-0110 작성일: 2026-03-08 문서유형: 개선대책 요청 작성자: 한지우 관련팀: 품질 클레임팀 고객사: Mirae EV Systems 구매처: JST Components 품목: AP-SC-330 센서 케이블 관련이슈: ISS-2026-003 / Mirae EV Systems 개선대책 회신 지연 Mirae EV Systems 관련 AP-SC-330 센서 케이블 업무 건으로 2026년 03월 08일 기준 ,2026-03-08T09:00:00,2026-06-01T09:00:00
DOC-0111,PROJ-001,단가 협상 회의록 - DOC-0111,02_raw_documents/meeting_notes/DOC-0111_meeting_notes_2026-03-28.md,단가 협상 회의록,2026-03-28,김도윤,운영총괄팀,ISS-2026-008,문서ID: DOC-0111 작성일: 2026-03-28 문서유형: 단가 협상 회의록 작성자: 김도윤 관련팀: 운영총괄팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-008 / Daesung Automotive 신규 안전재고 기준 협의 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 2026년 0,2026-03-28T09:00:00,2026-06-01T09:00:00
DOC-0112,PROJ-001,담당자 확인 요청 - DOC-0112,02_raw_documents/chat_logs/DOC-0112_chat_logs_2026-03-20.md,담당자 확인 요청,2026-03-20,이민재,영업관리팀,ISS-2026-003,문서ID: DOC-0112 작성일: 2026-03-20 문서유형: 담당자 확인 요청 작성자: 이민재 관련팀: 영업관리팀 고객사: Mirae EV Systems 구매처: JST Components 품목: AP-SC-330 센서 케이블 관련이슈: ISS-2026-003 / Mirae EV Systems 개선대책 회신 지연 Mirae EV Systems 관련 AP-SC-330 센서 케이블 업무 건으로 2026년 03월 20일 기준 ,2026-03-20T09:00:00,2026-06-01T09:00:00
DOC-0113,PROJ-001,품질 클레임 대응 회의록 - DOC-0113,02_raw_documents/meeting_notes/DOC-0113_meeting_notes_2026-03-01.md,품질 클레임 대응 회의록,2026-03-01,김도윤,운영총괄팀,ISS-2026-003,문서ID: DOC-0113 작성일: 2026-03-01 문서유형: 품질 클레임 대응 회의록 작성자: 김도윤 관련팀: 운영총괄팀 고객사: Mirae EV Systems 구매처: JST Components 품목: AP-SC-330 센서 케이블 관련이슈: ISS-2026-003 / Mirae EV Systems 개선대책 회신 지연 Mirae EV Systems 관련 AP-SC-330 센서 케이블 업무 건으로 2026년 03월 01일,2026-03-01T09:00:00,2026-06-01T09:00:00
DOC-0114,PROJ-001,긴급 항공 이송 승인 요청 - DOC-0114,02_raw_documents/logistics_logs/DOC-0114_logistics_logs_2026-03-12.md,긴급 항공 이송 승인 요청,2026-03-12,문태준,물류팀,ISS-2026-003,문서ID: DOC-0114 작성일: 2026-03-12 문서유형: 긴급 항공 이송 승인 요청 작성자: 문태준 관련팀: 물류팀 고객사: Mirae EV Systems 구매처: JST Components 품목: AP-SC-330 센서 케이블 관련이슈: ISS-2026-003 / Mirae EV Systems 개선대책 회신 지연 Mirae EV Systems 관련 AP-SC-330 센서 케이블 업무 건으로 2026년 03월 12일 ,2026-03-12T09:00:00,2026-06-01T09:00:00
DOC-0115,PROJ-001,고객 불만 메일 - DOC-0115,02_raw_documents/sales_emails/DOC-0115_sales_emails_2026-03-20.md,고객 불만 메일,2026-03-20,이민재,영업관리팀,ISS-2026-008,문서ID: DOC-0115 작성일: 2026-03-20 문서유형: 고객 불만 메일 작성자: 이민재 관련팀: 영업관리팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-008 / Daesung Automotive 신규 안전재고 기준 협의 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 2026년 03,2026-03-20T09:00:00,2026-06-01T09:00:00
DOC-0116,PROJ-001,팀 내부 진행 대화 - DOC-0116,02_raw_documents/chat_logs/DOC-0116_chat_logs_2026-03-31.md,팀 내부 진행 대화,2026-03-31,이민재,영업관리팀,ISS-2026-004,문서ID: DOC-0116 작성일: 2026-03-31 문서유형: 팀 내부 진행 대화 작성자: 이민재 관련팀: 영업관리팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-004 / TE Connectivity Korea 단가 7% 인상 통보 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 2026년,2026-03-31T09:00:00,2026-06-01T09:00:00
DOC-0117,PROJ-001,담당자 확인 요청 - DOC-0117,02_raw_documents/chat_logs/DOC-0117_chat_logs_2026-03-26.md,담당자 확인 요청,2026-03-26,정하늘,영업관리팀,ISS-2026-008,문서ID: DOC-0117 작성일: 2026-03-26 문서유형: 담당자 확인 요청 작성자: 정하늘 관련팀: 영업관리팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-008 / Daesung Automotive 신규 안전재고 기준 협의 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 2026년 0,2026-03-26T09:00:00,2026-06-01T09:00:00
DOC-0118,PROJ-001,고객 납기 문의 - DOC-0118,02_raw_documents/sales_emails/DOC-0118_sales_emails_2026-03-26.md,고객 납기 문의,2026-03-26,이민재,영업관리팀,ISS-2026-008,문서ID: DOC-0118 작성일: 2026-03-26 문서유형: 고객 납기 문의 작성자: 이민재 관련팀: 영업관리팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-008 / Daesung Automotive 신규 안전재고 기준 협의 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 2026년 03,2026-03-26T09:00:00,2026-06-01T09:00:00
