doc_id,file_path,doc_type,created_date,author,related_team,related_customer_id,related_supplier_id,related_product_id,related_issue_id,summary_hint
DOC-2022-009-001,02_raw_documents/sales_emails/DOC-2022-009-001_delivery_recheck_2022-02-03.md,sales_emails,2022-02-03,박서연,영업관리팀,CUST-001,SUP-002,PROD-005,ISSUE-2022-009,2월 고객 납기 재확인 관련 sales_emails 원천자료
DOC-2022-009-002,02_raw_documents/purchase_emails/DOC-2022-009-002_delivery_recheck_2022-02-06.md,purchase_emails,2022-02-06,최유진,물류팀,CUST-001,SUP-002,PROD-005,ISSUE-2022-009,2월 고객 납기 재확인 관련 purchase_emails 원천자료
DOC-2022-009-003,02_raw_documents/quality_claims/DOC-2022-009-003_delivery_recheck_2022-02-09.md,quality_claims,2022-02-09,한지우,영업관리팀,CUST-001,SUP-002,PROD-005,ISSUE-2022-009,2월 고객 납기 재확인 관련 quality_claims 원천자료
DOC-2022-009-004,02_raw_documents/logistics_logs/DOC-2022-009-004_delivery_recheck_2022-02-12.md,logistics_logs,2022-02-12,윤예린,물류팀,CUST-001,SUP-002,PROD-005,ISSUE-2022-009,2월 고객 납기 재확인 관련 logistics_logs 원천자료
DOC-2022-010-001,02_raw_documents/sales_emails/DOC-2022-010-001_product_code_typo_2022-02-17.md,sales_emails,2022-02-17,박서연,영업관리팀,CUST-002,SUP-001,PROD-001,ISSUE-2022-010,2월 품목 코드 오기입 관련 sales_emails 원천자료
DOC-2022-010-002,02_raw_documents/purchase_emails/DOC-2022-010-002_product_code_typo_2022-02-20.md,purchase_emails,2022-02-20,최유진,구매팀,CUST-002,SUP-001,PROD-001,ISSUE-2022-010,2월 품목 코드 오기입 관련 purchase_emails 원천자료
DOC-2022-010-003,02_raw_documents/quality_claims/DOC-2022-010-003_product_code_typo_2022-02-22.md,quality_claims,2022-02-22,한지우,영업관리팀,CUST-002,SUP-001,PROD-001,ISSUE-2022-010,2월 품목 코드 오기입 관련 quality_claims 원천자료
DOC-2022-010-004,02_raw_documents/logistics_logs/DOC-2022-010-004_product_code_typo_2022-02-25.md,logistics_logs,2022-02-25,윤예린,구매팀,CUST-002,SUP-001,PROD-001,ISSUE-2022-010,2월 품목 코드 오기입 관련 logistics_logs 원천자료
DOC-2022-011-001,02_raw_documents/sales_emails/DOC-2022-011-001_supplier_reply_delay_2022-06-02.md,sales_emails,2022-06-02,박서연,구매팀,CUST-003,SUP-004,PROD-003,ISSUE-2022-011,6월 구매처 회신 지연 관련 sales_emails 원천자료
DOC-2022-011-002,02_raw_documents/purchase_emails/DOC-2022-011-002_supplier_reply_delay_2022-06-06.md,purchase_emails,2022-06-06,최유진,품질 클레임팀,CUST-003,SUP-004,PROD-003,ISSUE-2022-011,6월 구매처 회신 지연 관련 purchase_emails 원천자료
DOC-2022-011-003,02_raw_documents/quality_claims/DOC-2022-011-003_supplier_reply_delay_2022-06-10.md,quality_claims,2022-06-10,한지우,구매팀,CUST-003,SUP-004,PROD-003,ISSUE-2022-011,6월 구매처 회신 지연 관련 quality_claims 원천자료
DOC-2022-011-004,02_raw_documents/logistics_logs/DOC-2022-011-004_supplier_reply_delay_2022-06-14.md,logistics_logs,2022-06-14,윤예린,품질 클레임팀,CUST-003,SUP-004,PROD-003,ISSUE-2022-011,6월 구매처 회신 지연 관련 logistics_logs 원천자료
DOC-2022-012-001,02_raw_documents/sales_emails/DOC-2022-012-001_shipment_quantity_fix_2022-06-16.md,sales_emails,2022-06-16,박서연,물류팀,CUST-004,SUP-005,PROD-006,ISSUE-2022-012,6월 출고 수량 정정 관련 sales_emails 원천자료
DOC-2022-012-002,02_raw_documents/purchase_emails/DOC-2022-012-002_shipment_quantity_fix_2022-06-20.md,purchase_emails,2022-06-20,최유진,영업관리팀,CUST-004,SUP-005,PROD-006,ISSUE-2022-012,6월 출고 수량 정정 관련 purchase_emails 원천자료
DOC-2022-012-003,02_raw_documents/quality_claims/DOC-2022-012-003_shipment_quantity_fix_2022-06-23.md,quality_claims,2022-06-23,한지우,물류팀,CUST-004,SUP-005,PROD-006,ISSUE-2022-012,6월 출고 수량 정정 관련 quality_claims 원천자료
DOC-2022-012-004,02_raw_documents/logistics_logs/DOC-2022-012-004_shipment_quantity_fix_2022-06-27.md,logistics_logs,2022-06-27,윤예린,영업관리팀,CUST-004,SUP-005,PROD-006,ISSUE-2022-012,6월 출고 수량 정정 관련 logistics_logs 원천자료
DOC-2022-013-001,02_raw_documents/sales_emails/DOC-2022-013-001_owner_change_2022-09-02.md,sales_emails,2022-09-02,박서연,영업관리팀,CUST-005,SUP-003,PROD-004,ISSUE-2022-013,9월 내부 담당자 변경 관련 sales_emails 원천자료
DOC-2022-013-002,02_raw_documents/purchase_emails/DOC-2022-013-002_owner_change_2022-09-06.md,purchase_emails,2022-09-06,최유진,물류팀,CUST-005,SUP-003,PROD-004,ISSUE-2022-013,9월 내부 담당자 변경 관련 purchase_emails 원천자료
DOC-2022-013-003,02_raw_documents/quality_claims/DOC-2022-013-003_owner_change_2022-09-09.md,quality_claims,2022-09-09,한지우,영업관리팀,CUST-005,SUP-003,PROD-004,ISSUE-2022-013,9월 내부 담당자 변경 관련 quality_claims 원천자료
DOC-2022-013-004,02_raw_documents/logistics_logs/DOC-2022-013-004_owner_change_2022-09-13.md,logistics_logs,2022-09-13,윤예린,물류팀,CUST-005,SUP-003,PROD-004,ISSUE-2022-013,9월 내부 담당자 변경 관련 logistics_logs 원천자료
DOC-2022-014-001,02_raw_documents/sales_emails/DOC-2022-014-001_repeated_todo_open_2022-09-16.md,sales_emails,2022-09-16,박서연,영업관리팀,CUST-002,SUP-001,PROD-001,ISSUE-2022-014,9월 반복 Todo 미완료 관련 sales_emails 원천자료
DOC-2022-014-002,02_raw_documents/purchase_emails/DOC-2022-014-002_repeated_todo_open_2022-09-20.md,purchase_emails,2022-09-20,최유진,구매팀,CUST-002,SUP-001,PROD-001,ISSUE-2022-014,9월 반복 Todo 미완료 관련 purchase_emails 원천자료
DOC-2022-014-003,02_raw_documents/quality_claims/DOC-2022-014-003_repeated_todo_open_2022-09-25.md,quality_claims,2022-09-25,한지우,영업관리팀,CUST-002,SUP-001,PROD-001,ISSUE-2022-014,9월 반복 Todo 미완료 관련 quality_claims 원천자료
DOC-2022-014-004,02_raw_documents/logistics_logs/DOC-2022-014-004_repeated_todo_open_2022-09-29.md,logistics_logs,2022-09-29,윤예린,구매팀,CUST-002,SUP-001,PROD-001,ISSUE-2022-014,9월 반복 Todo 미완료 관련 logistics_logs 원천자료
DOC-2022-015-001,02_raw_documents/sales_emails/DOC-2022-015-001_month_end_check_2022-11-02.md,sales_emails,2022-11-02,박서연,물류팀,CUST-005,SUP-004,PROD-002,ISSUE-2022-015,11월 월말 마감 확인 관련 sales_emails 원천자료
DOC-2022-015-002,02_raw_documents/purchase_emails/DOC-2022-015-002_month_end_check_2022-11-06.md,purchase_emails,2022-11-06,최유진,운영총괄팀,CUST-005,SUP-004,PROD-002,ISSUE-2022-015,11월 월말 마감 확인 관련 purchase_emails 원천자료
DOC-2022-015-003,02_raw_documents/quality_claims/DOC-2022-015-003_month_end_check_2022-11-10.md,quality_claims,2022-11-10,한지우,물류팀,CUST-005,SUP-004,PROD-002,ISSUE-2022-015,11월 월말 마감 확인 관련 quality_claims 원천자료
DOC-2022-015-004,02_raw_documents/logistics_logs/DOC-2022-015-004_month_end_check_2022-11-14.md,logistics_logs,2022-11-14,윤예린,운영총괄팀,CUST-005,SUP-004,PROD-002,ISSUE-2022-015,11월 월말 마감 확인 관련 logistics_logs 원천자료
DOC-2022-016-001,02_raw_documents/sales_emails/DOC-2022-016-001_customer_price_update_gap_2022-11-16.md,sales_emails,2022-11-16,박서연,영업관리팀,CUST-002,SUP-001,PROD-001,ISSUE-2022-016,11월 고객 단가 업데이트 누락 관련 sales_emails 원천자료
DOC-2022-016-002,02_raw_documents/purchase_emails/DOC-2022-016-002_customer_price_update_gap_2022-11-20.md,purchase_emails,2022-11-20,최유진,구매팀,CUST-002,SUP-001,PROD-001,ISSUE-2022-016,11월 고객 단가 업데이트 누락 관련 purchase_emails 원천자료
DOC-2022-016-003,02_raw_documents/quality_claims/DOC-2022-016-003_customer_price_update_gap_2022-11-25.md,quality_claims,2022-11-25,한지우,영업관리팀,CUST-002,SUP-001,PROD-001,ISSUE-2022-016,11월 고객 단가 업데이트 누락 관련 quality_claims 원천자료
DOC-2022-016-004,02_raw_documents/logistics_logs/DOC-2022-016-004_customer_price_update_gap_2022-11-29.md,logistics_logs,2022-11-29,윤예린,구매팀,CUST-002,SUP-001,PROD-001,ISSUE-2022-016,11월 고객 단가 업데이트 누락 관련 logistics_logs 원천자료
