doc_id,file_path,doc_type,created_date,author,related_team,related_customer_id,related_supplier_id,related_product_id,related_issue_id,summary_hint
DOC-0086,02_raw_documents/sales_emails/DOC-0086_sales_emails_2026-01-27.md,단가 협상 메일,2026-01-27,정하늘,영업관리팀,CUS-001,SUP-001,AP-CB-510,,Hyundai Mobis Tier2 / AP-CB-510 케이블 어셈블리 / 정기 운영 확인 관련 sales_emails 업무 기록
DOC-0087,02_raw_documents/logistics_logs/DOC-0087_logistics_logs_2026-01-20.md,긴급 항공 이송 승인 요청,2026-01-20,문태준,물류팀,CUS-001,SUP-001,AP-CN-204,,Hyundai Mobis Tier2 / AP-CN-204 커넥터 / 정기 운영 확인 관련 logistics_logs 업무 기록
DOC-0088,02_raw_documents/logistics_logs/DOC-0088_logistics_logs_2026-01-08.md,긴급 항공 이송 승인 요청,2026-01-08,윤예린,물류팀,CUS-001,SUP-002,AP-TM-118,ISS-2025-013,Hyundai Mobis Tier2 / AP-TM-118 터미널 / KET Supplier 월말 입고 분할 관련 logistics_logs 업무 기록
DOC-0089,02_raw_documents/quality_claims/DOC-0089_quality_claims_2026-01-05.md,고객 회신 초안,2026-01-05,배수민,품질 클레임팀,CUS-005,SUP-001,AP-TM-118,ISS-2026-001,Global Harness Vietnam / AP-TM-118 터미널 / 월초 재고 실사 차이 조정 관련 quality_claims 업무 기록
DOC-0090,02_raw_documents/quality_claims/DOC-0090_quality_claims_2026-01-17.md,클레임 접수표,2026-01-17,배수민,품질 클레임팀,CUS-003,SUP-003,AP-TM-118,ISS-2026-001,Mirae EV Systems / AP-TM-118 터미널 / 월초 재고 실사 차이 조정 관련 quality_claims 업무 기록
DOC-0091,02_raw_documents/meeting_notes/DOC-0091_meeting_notes_2026-01-27.md,단가 협상 회의록,2026-01-27,김도윤,운영총괄팀,CUS-001,SUP-001,AP-WH-220,,Hyundai Mobis Tier2 / AP-WH-220 와이어하네스 / 정기 운영 확인 관련 meeting_notes 업무 기록
DOC-0092,02_raw_documents/quality_claims/DOC-0092_quality_claims_2026-01-14.md,개선대책 요청,2026-01-14,배수민,품질 클레임팀,CUS-004,SUP-003,AP-RL-450,ISS-2025-012,Hanil Motors / AP-RL-450 릴레이 / Yazaki Parts Asia 리드타임 8주에서 12주 증가 관련 quality_claims 업무 기록
DOC-0093,02_raw_documents/quality_claims/DOC-0093_quality_claims_2026-01-12.md,클레임 접수표,2026-01-12,송태현,품질 클레임팀,CUS-004,SUP-003,AP-RL-450,ISS-2025-012,Hanil Motors / AP-RL-450 릴레이 / Yazaki Parts Asia 리드타임 8주에서 12주 증가 관련 quality_claims 업무 기록
DOC-0094,02_raw_documents/purchase_emails/DOC-0094_purchase_emails_2026-01-29.md,구매처 견적 회신,2026-01-29,강민호,구매팀,CUS-002,SUP-005,AP-SC-330,,Daesung Automotive / AP-SC-330 센서 케이블 / 정기 운영 확인 관련 purchase_emails 업무 기록
DOC-0095,02_raw_documents/logistics_logs/DOC-0095_logistics_logs_2026-01-17.md,배송 지연 기록,2026-01-17,문태준,물류팀,CUS-001,SUP-001,AP-TM-118,ISS-2026-001,Hyundai Mobis Tier2 / AP-TM-118 터미널 / 월초 재고 실사 차이 조정 관련 logistics_logs 업무 기록
DOC-0096,02_raw_documents/meeting_notes/DOC-0096_meeting_notes_2026-01-12.md,월간 리스크 회의록,2026-01-12,김도윤,운영총괄팀,CUS-004,SUP-003,AP-RL-450,ISS-2025-012,Hanil Motors / AP-RL-450 릴레이 / Yazaki Parts Asia 리드타임 8주에서 12주 증가 관련 meeting_notes 업무 기록
DOC-0097,02_raw_documents/sales_emails/DOC-0097_sales_emails_2026-02-26.md,고객 불만 메일,2026-02-26,정하늘,영업관리팀,CUS-003,SUP-003,AP-RL-450,,Mirae EV Systems / AP-RL-450 릴레이 / 정기 운영 확인 관련 sales_emails 업무 기록
DOC-0098,02_raw_documents/sales_emails/DOC-0098_sales_emails_2026-02-20.md,고객 불만 메일,2026-02-20,이민재,영업관리팀,CUS-001,SUP-002,AP-TM-118,ISS-2026-002,Hyundai Mobis Tier2 / AP-TM-118 터미널 / Hyundai Mobis Tier2 긴급 항공 이송 관련 sales_emails 업무 기록
DOC-0099,02_raw_documents/quality_claims/DOC-0099_quality_claims_2026-02-26.md,개선대책 요청,2026-02-26,한지우,품질 클레임팀,CUS-005,SUP-003,AP-SC-330,,Global Harness Vietnam / AP-SC-330 센서 케이블 / 정기 운영 확인 관련 quality_claims 업무 기록
DOC-0100,02_raw_documents/meeting_notes/DOC-0100_meeting_notes_2026-02-17.md,월간 리스크 회의록,2026-02-17,김도윤,운영총괄팀,CUS-001,SUP-002,AP-TM-118,ISS-2026-002,Hyundai Mobis Tier2 / AP-TM-118 터미널 / Hyundai Mobis Tier2 긴급 항공 이송 관련 meeting_notes 업무 기록
DOC-0101,02_raw_documents/meeting_notes/DOC-0101_meeting_notes_2026-02-24.md,월간 리스크 회의록,2026-02-24,김도윤,운영총괄팀,CUS-001,SUP-002,AP-TM-118,ISS-2026-002,Hyundai Mobis Tier2 / AP-TM-118 터미널 / Hyundai Mobis Tier2 긴급 항공 이송 관련 meeting_notes 업무 기록
DOC-0102,02_raw_documents/chat_logs/DOC-0102_chat_logs_2026-02-14.md,팀 내부 진행 대화,2026-02-14,정하늘,영업관리팀,CUS-001,SUP-002,AP-TM-118,ISS-2026-002,Hyundai Mobis Tier2 / AP-TM-118 터미널 / Hyundai Mobis Tier2 긴급 항공 이송 관련 chat_logs 업무 기록
DOC-0103,02_raw_documents/logistics_logs/DOC-0103_logistics_logs_2026-02-14.md,긴급 항공 이송 승인 요청,2026-02-14,권재윤,물류팀,CUS-001,SUP-002,AP-TM-118,ISS-2026-002,Hyundai Mobis Tier2 / AP-TM-118 터미널 / Hyundai Mobis Tier2 긴급 항공 이송 관련 logistics_logs 업무 기록
DOC-0104,02_raw_documents/meeting_notes/DOC-0104_meeting_notes_2026-02-14.md,품질 클레임 대응 회의록,2026-02-14,김도윤,운영총괄팀,CUS-001,SUP-002,AP-TM-118,ISS-2026-002,Hyundai Mobis Tier2 / AP-TM-118 터미널 / Hyundai Mobis Tier2 긴급 항공 이송 관련 meeting_notes 업무 기록
DOC-0105,02_raw_documents/meeting_notes/DOC-0105_meeting_notes_2026-02-11.md,주간 운영 회의록,2026-02-11,김도윤,운영총괄팀,CUS-001,SUP-002,AP-TM-118,ISS-2026-002,Hyundai Mobis Tier2 / AP-TM-118 터미널 / Hyundai Mobis Tier2 긴급 항공 이송 관련 meeting_notes 업무 기록
DOC-0106,02_raw_documents/meeting_notes/DOC-0106_meeting_notes_2026-02-17.md,단가 협상 회의록,2026-02-17,김도윤,운영총괄팀,CUS-001,SUP-002,AP-TM-118,ISS-2026-002,Hyundai Mobis Tier2 / AP-TM-118 터미널 / Hyundai Mobis Tier2 긴급 항공 이송 관련 meeting_notes 업무 기록
DOC-0107,02_raw_documents/logistics_logs/DOC-0107_logistics_logs_2026-02-04.md,배송 지연 기록,2026-02-04,권재윤,물류팀,CUS-001,SUP-002,AP-TM-118,ISS-2026-002,Hyundai Mobis Tier2 / AP-TM-118 터미널 / Hyundai Mobis Tier2 긴급 항공 이송 관련 logistics_logs 업무 기록
DOC-0108,02_raw_documents/quality_claims/DOC-0108_quality_claims_2026-02-07.md,클레임 접수표,2026-02-07,송태현,품질 클레임팀,CUS-001,SUP-002,AP-TM-118,ISS-2026-002,Hyundai Mobis Tier2 / AP-TM-118 터미널 / Hyundai Mobis Tier2 긴급 항공 이송 관련 quality_claims 업무 기록
DOC-0109,02_raw_documents/sales_emails/DOC-0109_sales_emails_2026-03-31.md,고객 불만 메일,2026-03-31,박서연,영업관리팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-008,Daesung Automotive / AP-CN-204 커넥터 / Daesung Automotive 신규 안전재고 기준 협의 관련 sales_emails 업무 기록
DOC-0110,02_raw_documents/quality_claims/DOC-0110_quality_claims_2026-03-08.md,개선대책 요청,2026-03-08,한지우,품질 클레임팀,CUS-003,SUP-004,AP-SC-330,ISS-2026-003,Mirae EV Systems / AP-SC-330 센서 케이블 / Mirae EV Systems 개선대책 회신 지연 관련 quality_claims 업무 기록
DOC-0111,02_raw_documents/meeting_notes/DOC-0111_meeting_notes_2026-03-28.md,단가 협상 회의록,2026-03-28,김도윤,운영총괄팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-008,Daesung Automotive / AP-CN-204 커넥터 / Daesung Automotive 신규 안전재고 기준 협의 관련 meeting_notes 업무 기록
DOC-0112,02_raw_documents/chat_logs/DOC-0112_chat_logs_2026-03-20.md,담당자 확인 요청,2026-03-20,이민재,영업관리팀,CUS-003,SUP-004,AP-SC-330,ISS-2026-003,Mirae EV Systems / AP-SC-330 센서 케이블 / Mirae EV Systems 개선대책 회신 지연 관련 chat_logs 업무 기록
DOC-0113,02_raw_documents/meeting_notes/DOC-0113_meeting_notes_2026-03-01.md,품질 클레임 대응 회의록,2026-03-01,김도윤,운영총괄팀,CUS-003,SUP-004,AP-SC-330,ISS-2026-003,Mirae EV Systems / AP-SC-330 센서 케이블 / Mirae EV Systems 개선대책 회신 지연 관련 meeting_notes 업무 기록
DOC-0114,02_raw_documents/logistics_logs/DOC-0114_logistics_logs_2026-03-12.md,긴급 항공 이송 승인 요청,2026-03-12,문태준,물류팀,CUS-003,SUP-004,AP-SC-330,ISS-2026-003,Mirae EV Systems / AP-SC-330 센서 케이블 / Mirae EV Systems 개선대책 회신 지연 관련 logistics_logs 업무 기록
DOC-0115,02_raw_documents/sales_emails/DOC-0115_sales_emails_2026-03-20.md,고객 불만 메일,2026-03-20,이민재,영업관리팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-008,Daesung Automotive / AP-CN-204 커넥터 / Daesung Automotive 신규 안전재고 기준 협의 관련 sales_emails 업무 기록
DOC-0116,02_raw_documents/chat_logs/DOC-0116_chat_logs_2026-03-31.md,팀 내부 진행 대화,2026-03-31,이민재,영업관리팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-004,Daesung Automotive / AP-CN-204 커넥터 / TE Connectivity Korea 단가 7% 인상 통보 관련 chat_logs 업무 기록
DOC-0117,02_raw_documents/chat_logs/DOC-0117_chat_logs_2026-03-26.md,담당자 확인 요청,2026-03-26,정하늘,영업관리팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-008,Daesung Automotive / AP-CN-204 커넥터 / Daesung Automotive 신규 안전재고 기준 협의 관련 chat_logs 업무 기록
DOC-0118,02_raw_documents/sales_emails/DOC-0118_sales_emails_2026-03-26.md,고객 납기 문의,2026-03-26,이민재,영업관리팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-008,Daesung Automotive / AP-CN-204 커넥터 / Daesung Automotive 신규 안전재고 기준 협의 관련 sales_emails 업무 기록
DOC-0119,02_raw_documents/sales_emails/DOC-0119_sales_emails_2026-03-20.md,고객 납기 문의,2026-03-20,박서연,영업관리팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-008,Daesung Automotive / AP-CN-204 커넥터 / Daesung Automotive 신규 안전재고 기준 협의 관련 sales_emails 업무 기록
DOC-0120,02_raw_documents/logistics_logs/DOC-0120_logistics_logs_2026-03-01.md,입고 로그,2026-03-01,권재윤,물류팀,CUS-003,SUP-004,AP-SC-330,ISS-2026-003,Mirae EV Systems / AP-SC-330 센서 케이블 / Mirae EV Systems 개선대책 회신 지연 관련 logistics_logs 업무 기록
DOC-0121,02_raw_documents/logistics_logs/DOC-0121_logistics_logs_2026-04-13.md,출고 로그,2026-04-13,권재윤,물류팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-004,Daesung Automotive / AP-CN-204 커넥터 / TE Connectivity Korea 단가 7% 인상 통보 관련 logistics_logs 업무 기록
DOC-0122,02_raw_documents/logistics_logs/DOC-0122_logistics_logs_2026-04-13.md,배송 지연 기록,2026-04-13,권재윤,물류팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-008,Daesung Automotive / AP-CN-204 커넥터 / Daesung Automotive 신규 안전재고 기준 협의 관련 logistics_logs 업무 기록
DOC-0123,02_raw_documents/sales_emails/DOC-0123_sales_emails_2026-04-08.md,수출 고객 커뮤니케이션 메일,2026-04-08,정하늘,영업관리팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-004,Daesung Automotive / AP-CN-204 커넥터 / TE Connectivity Korea 단가 7% 인상 통보 관련 sales_emails 업무 기록
DOC-0124,02_raw_documents/chat_logs/DOC-0124_chat_logs_2026-04-20.md,팀 내부 진행 대화,2026-04-20,정하늘,영업관리팀,CUS-005,SUP-001,AP-CB-510,ISS-2026-009,Global Harness Vietnam / AP-CB-510 케이블 어셈블리 / 분기 공급사 평가 자료 취합 관련 chat_logs 업무 기록
DOC-0125,02_raw_documents/meeting_notes/DOC-0125_meeting_notes_2026-04-23.md,단가 협상 회의록,2026-04-23,김도윤,운영총괄팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-004,Daesung Automotive / AP-CN-204 커넥터 / TE Connectivity Korea 단가 7% 인상 통보 관련 meeting_notes 업무 기록
DOC-0126,02_raw_documents/quality_claims/DOC-0126_quality_claims_2026-04-18.md,고객 회신 초안,2026-04-18,한지우,품질 클레임팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-004,Daesung Automotive / AP-CN-204 커넥터 / TE Connectivity Korea 단가 7% 인상 통보 관련 quality_claims 업무 기록
DOC-0127,02_raw_documents/chat_logs/DOC-0127_chat_logs_2026-04-20.md,팀장 승인 요청 대화,2026-04-20,이민재,영업관리팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-004,Daesung Automotive / AP-CN-204 커넥터 / TE Connectivity Korea 단가 7% 인상 통보 관련 chat_logs 업무 기록
DOC-0128,02_raw_documents/sales_emails/DOC-0128_sales_emails_2026-04-08.md,고객 불만 메일,2026-04-08,정하늘,영업관리팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-004,Daesung Automotive / AP-CN-204 커넥터 / TE Connectivity Korea 단가 7% 인상 통보 관련 sales_emails 업무 기록
DOC-0129,02_raw_documents/meeting_notes/DOC-0129_meeting_notes_2026-04-11.md,인수인계 준비 회의록,2026-04-11,김도윤,운영총괄팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-004,Daesung Automotive / AP-CN-204 커넥터 / TE Connectivity Korea 단가 7% 인상 통보 관련 meeting_notes 업무 기록
DOC-0130,02_raw_documents/chat_logs/DOC-0130_chat_logs_2026-04-11.md,담당자 확인 요청,2026-04-11,박서연,영업관리팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-004,Daesung Automotive / AP-CN-204 커넥터 / TE Connectivity Korea 단가 7% 인상 통보 관련 chat_logs 업무 기록
DOC-0131,02_raw_documents/meeting_notes/DOC-0131_meeting_notes_2026-04-13.md,월간 리스크 회의록,2026-04-13,김도윤,운영총괄팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-004,Daesung Automotive / AP-CN-204 커넥터 / TE Connectivity Korea 단가 7% 인상 통보 관련 meeting_notes 업무 기록
DOC-0132,02_raw_documents/purchase_emails/DOC-0132_purchase_emails_2026-04-26.md,리드타임 변경 공지,2026-04-26,강민호,구매팀,CUS-002,SUP-001,AP-CN-204,ISS-2026-004,Daesung Automotive / AP-CN-204 커넥터 / TE Connectivity Korea 단가 7% 인상 통보 관련 purchase_emails 업무 기록
DOC-0133,02_raw_documents/meeting_notes/DOC-0133_meeting_notes_2026-05-23.md,품질 클레임 대응 회의록,2026-05-23,김도윤,운영총괄팀,CUS-001,SUP-001,AP-CN-204,ISS-2026-005,Hyundai Mobis Tier2 / AP-CN-204 커넥터 / 박서연 담당 고객 인수인계 준비 관련 meeting_notes 업무 기록
DOC-0134,02_raw_documents/chat_logs/DOC-0134_chat_logs_2026-05-15.md,Blocked 상태 대화,2026-05-15,정하늘,영업관리팀,CUS-001,SUP-001,AP-CN-204,ISS-2026-005,Hyundai Mobis Tier2 / AP-CN-204 커넥터 / 박서연 담당 고객 인수인계 준비 관련 chat_logs 업무 기록
DOC-0135,02_raw_documents/logistics_logs/DOC-0135_logistics_logs_2026-05-30.md,입고 로그,2026-05-30,권재윤,물류팀,CUS-001,SUP-002,AP-TM-118,ISS-2026-007,Hyundai Mobis Tier2 / AP-TM-118 터미널 / 고객별 월간 리스크 태그 정리 관련 logistics_logs 업무 기록
DOC-0136,02_raw_documents/quality_claims/DOC-0136_quality_claims_2026-05-30.md,고객 회신 초안,2026-05-30,배수민,품질 클레임팀,CUS-005,SUP-005,AP-CB-510,ISS-2026-006,Global Harness Vietnam / AP-CB-510 케이블 어셈블리 / Vietnam향 포장 라벨 문구 수정 관련 quality_claims 업무 기록
DOC-0137,02_raw_documents/quality_claims/DOC-0137_quality_claims_2026-05-30.md,개선대책 요청,2026-05-30,한지우,품질 클레임팀,CUS-001,SUP-001,AP-CN-204,ISS-2026-005,Hyundai Mobis Tier2 / AP-CN-204 커넥터 / 박서연 담당 고객 인수인계 준비 관련 quality_claims 업무 기록
DOC-0138,02_raw_documents/quality_claims/DOC-0138_quality_claims_2026-05-15.md,클레임 접수표,2026-05-15,송태현,품질 클레임팀,CUS-005,SUP-003,AP-CB-510,ISS-2026-006,Global Harness Vietnam / AP-CB-510 케이블 어셈블리 / Vietnam향 포장 라벨 문구 수정 관련 quality_claims 업무 기록
DOC-0139,02_raw_documents/quality_claims/DOC-0139_quality_claims_2026-05-19.md,클레임 접수표,2026-05-19,송태현,품질 클레임팀,CUS-001,SUP-004,AP-CB-510,ISS-2026-007,Hyundai Mobis Tier2 / AP-CB-510 케이블 어셈블리 / 고객별 월간 리스크 태그 정리 관련 quality_claims 업무 기록
DOC-0140,02_raw_documents/logistics_logs/DOC-0140_logistics_logs_2026-05-02.md,긴급 항공 이송 승인 요청,2026-05-02,문태준,물류팀,CUS-005,SUP-001,AP-CN-204,ISS-2026-009,Global Harness Vietnam / AP-CN-204 커넥터 / 분기 공급사 평가 자료 취합 관련 logistics_logs 업무 기록
DOC-0141,02_raw_documents/meeting_notes/DOC-0141_meeting_notes_2026-05-15.md,주간 운영 회의록,2026-05-15,김도윤,운영총괄팀,CUS-001,SUP-001,AP-CN-204,ISS-2026-005,Hyundai Mobis Tier2 / AP-CN-204 커넥터 / 박서연 담당 고객 인수인계 준비 관련 meeting_notes 업무 기록
DOC-0142,02_raw_documents/logistics_logs/DOC-0142_logistics_logs_2026-05-23.md,출고 로그,2026-05-23,윤예린,물류팀,CUS-001,SUP-001,AP-TM-118,ISS-2026-007,Hyundai Mobis Tier2 / AP-TM-118 터미널 / 고객별 월간 리스크 태그 정리 관련 logistics_logs 업무 기록
DOC-0143,02_raw_documents/logistics_logs/DOC-0143_logistics_logs_2026-05-15.md,긴급 항공 이송 승인 요청,2026-05-15,윤예린,물류팀,CUS-001,SUP-001,AP-CN-204,ISS-2026-005,Hyundai Mobis Tier2 / AP-CN-204 커넥터 / 박서연 담당 고객 인수인계 준비 관련 logistics_logs 업무 기록
DOC-0144,02_raw_documents/quality_claims/DOC-0144_quality_claims_2026-05-08.md,불량 원인 분석 메모,2026-05-08,송태현,품질 클레임팀,CUS-001,SUP-001,AP-CN-204,ISS-2026-005,Hyundai Mobis Tier2 / AP-CN-204 커넥터 / 박서연 담당 고객 인수인계 준비 관련 quality_claims 업무 기록
DOC-2026-0513-SALES-009-001,02_raw_documents/sales_emails/DOC-2026-0513-SALES-009-001_hanil_quantity_mismatch_claim.md,고객 수량 불일치 클레임 접수 메일,2026-05-13,정하늘,영업관리팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-009,"Hanil Motors AP-CB-510 입고 수량 1,850개와 출고 처리 2,000개 불일치 클레임 접수"
DOC-2026-0513-LOG-009-002,02_raw_documents/logistics_logs/DOC-2026-0513-LOG-009-002_internal_shipment_log.md,내부 출고 로그,2026-05-13,윤예린,물류팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-009,"AP-CB-510 2,000개 출고 처리와 패킹 리스트 실물 대조 필요"
DOC-2026-0514-CHAT-009-003,02_raw_documents/chat_logs/DOC-2026-0514-CHAT-009-003_sales_logistics_quality_check.md,영업 물류 품질 확인 대화,2026-05-14,정하늘,영업관리팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-009,"수량 불일치 클레임에 대한 영업관리팀, 물류팀, 품질 클레임팀 확인 대화"
DOC-2026-0516-CLAIM-009-004,02_raw_documents/quality_claims/DOC-2026-0516-CLAIM-009-004_quantity_mismatch_claim.md,수량 불일치 클레임 접수표,2026-05-16,한지우,품질 클레임팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-009,shipment_quantity_mismatch 클레임 접수 및 원인 후보 분류
DOC-2026-0517-MEET-009-005,02_raw_documents/meeting_notes/DOC-2026-0517-MEET-009-005_quantity_mismatch_response.md,수량 불일치 대응 회의록,2026-05-17,김도윤,운영총괄팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-009,Hanil Motors 수량 불일치 대응 회의 및 부서별 액션 정리
DOC-2026-0520-SALES-009-006,02_raw_documents/sales_emails/DOC-2026-0520-SALES-009-006_customer_interim_reply.md,고객 중간 회신 초안,2026-05-20,정하늘,영업관리팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-009,출고 검수표와 패킹 리스트 대조 중이며 재출고 또는 차액 조정 가능성 안내
DOC-2026-0521-PURCHASE-009-007,02_raw_documents/purchase_emails/DOC-2026-0521-PURCHASE-009-007_reshipment_stock_check.md,부족분 재출고 가능 재고 확인 메일,2026-05-21,최유진,구매팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-009,AP-CB-510 부족분 150개 이상 즉시 출고 가능 재고 확인
DOC-2026-010-MESSY-001,02_raw_documents/sales_emails/DOC-2026-010-MESSY-001_messy_due_date_change_2026-07-08.md,고객 최초 요청 메일,2026-07-08,박서연,영업관리팀,CUS-001,SUP-003,AP-WH-220,ISSUE-2026-010,Hyundai Mobis Tier2 납기 일정 반복 변경 긴급 주문 관련 sales_emails 업무 기록
DOC-2026-010-MESSY-002,02_raw_documents/purchase_emails/DOC-2026-010-MESSY-002_messy_due_date_change_2026-07-08.md,구매처 1차 회신,2026-07-08,최유진,영업관리팀,CUS-001,SUP-003,AP-WH-220,ISSUE-2026-010,Hyundai Mobis Tier2 납기 일정 반복 변경 긴급 주문 관련 purchase_emails 업무 기록
DOC-2026-010-MESSY-003,02_raw_documents/chat_logs/DOC-2026-010-MESSY-003_messy_due_date_change_2026-07-08.md,내부 긴급 채팅,2026-07-08,박서연,영업관리팀,CUS-001,SUP-003,AP-WH-220,ISSUE-2026-010,Hyundai Mobis Tier2 납기 일정 반복 변경 긴급 주문 관련 chat_logs 업무 기록
DOC-2026-010-MESSY-004,02_raw_documents/logistics_logs/DOC-2026-010-MESSY-004_messy_due_date_change_2026-07-29.md,물류 가능일 확인 로그,2026-07-29,윤예린,영업관리팀,CUS-001,SUP-003,AP-WH-220,ISSUE-2026-010,Hyundai Mobis Tier2 납기 일정 반복 변경 긴급 주문 관련 logistics_logs 업무 기록
DOC-2026-010-MESSY-005,02_raw_documents/sales_emails/DOC-2026-010-MESSY-005_messy_due_date_change_2026-07-29.md,고객 추가 확인 메일,2026-07-29,박서연,영업관리팀,CUS-001,SUP-003,AP-WH-220,ISSUE-2026-010,Hyundai Mobis Tier2 납기 일정 반복 변경 긴급 주문 관련 sales_emails 업무 기록
DOC-2026-010-MESSY-006,02_raw_documents/meeting_notes/DOC-2026-010-MESSY-006_messy_due_date_change_2026-07-29.md,운영 회의 메모,2026-07-29,김도윤,영업관리팀,CUS-001,SUP-003,AP-WH-220,ISSUE-2026-010,Hyundai Mobis Tier2 납기 일정 반복 변경 긴급 주문 관련 meeting_notes 업무 기록
DOC-2026-010-MESSY-007,02_raw_documents/purchase_emails/DOC-2026-010-MESSY-007_messy_due_date_change_2026-07-18.md,구매처 재확인 메일,2026-07-18,최유진,영업관리팀,CUS-001,SUP-003,AP-WH-220,ISSUE-2026-010,Hyundai Mobis Tier2 납기 일정 반복 변경 긴급 주문 관련 purchase_emails 업무 기록
DOC-2026-010-MESSY-008,02_raw_documents/chat_logs/DOC-2026-010-MESSY-008_messy_due_date_change_2026-07-18.md,담당자 간 단문 채팅,2026-07-18,박서연,영업관리팀,CUS-001,SUP-003,AP-WH-220,ISSUE-2026-010,Hyundai Mobis Tier2 납기 일정 반복 변경 긴급 주문 관련 chat_logs 업무 기록
DOC-2026-010-MESSY-009,02_raw_documents/quality_claims/DOC-2026-010-MESSY-009_messy_due_date_change_2026-07-18.md,품질 확인 초안,2026-07-18,한지우,영업관리팀,CUS-001,SUP-003,AP-WH-220,ISSUE-2026-010,Hyundai Mobis Tier2 납기 일정 반복 변경 긴급 주문 관련 quality_claims 업무 기록
DOC-2026-010-MESSY-010,02_raw_documents/logistics_logs/DOC-2026-010-MESSY-010_messy_due_date_change_2026-07-29.md,출고 상태 정정 로그,2026-07-29,윤예린,영업관리팀,CUS-001,SUP-003,AP-WH-220,ISSUE-2026-010,Hyundai Mobis Tier2 납기 일정 반복 변경 긴급 주문 관련 logistics_logs 업무 기록
DOC-2026-010-MESSY-011,02_raw_documents/sales_emails/DOC-2026-010-MESSY-011_messy_due_date_change_2026-07-29.md,고객 회신 지연 관련 메일,2026-07-29,박서연,영업관리팀,CUS-001,SUP-003,AP-WH-220,ISSUE-2026-010,Hyundai Mobis Tier2 납기 일정 반복 변경 긴급 주문 관련 sales_emails 업무 기록
DOC-2026-010-MESSY-012,02_raw_documents/meeting_notes/DOC-2026-010-MESSY-012_messy_due_date_change_2026-07-29.md,월간 리스크 회의 메모,2026-07-29,김도윤,영업관리팀,CUS-001,SUP-003,AP-WH-220,ISSUE-2026-010,Hyundai Mobis Tier2 납기 일정 반복 변경 긴급 주문 관련 meeting_notes 업무 기록
DOC-2026-010-MESSY-013,02_raw_documents/purchase_emails/DOC-2026-010-MESSY-013_messy_due_date_change_2026-07-29.md,구매 조건 확인 메일,2026-07-29,최유진,영업관리팀,CUS-001,SUP-003,AP-WH-220,ISSUE-2026-010,Hyundai Mobis Tier2 납기 일정 반복 변경 긴급 주문 관련 purchase_emails 업무 기록
DOC-2026-010-MESSY-014,02_raw_documents/chat_logs/DOC-2026-010-MESSY-014_messy_due_date_change_2026-07-29.md,인수인계 확인 채팅,2026-07-29,박서연,영업관리팀,CUS-001,SUP-003,AP-WH-220,ISSUE-2026-010,Hyundai Mobis Tier2 납기 일정 반복 변경 긴급 주문 관련 chat_logs 업무 기록
DOC-2026-011-MESSY-001,02_raw_documents/sales_emails/DOC-2026-011-MESSY-001_messy_claim_or_logistics_damage_2026-08-04.md,고객 최초 요청 메일,2026-08-04,정하늘,품질 클레임팀,CUS-002,SUP-005,AP-CB-510,ISSUE-2026-011,Daesung Automotive 케이블 클레임 원인 불명확 관련 sales_emails 업무 기록
DOC-2026-011-MESSY-002,02_raw_documents/purchase_emails/DOC-2026-011-MESSY-002_messy_claim_or_logistics_damage_2026-08-04.md,구매처 1차 회신,2026-08-04,강민호,품질 클레임팀,CUS-002,SUP-005,AP-CB-510,ISSUE-2026-011,Daesung Automotive 케이블 클레임 원인 불명확 관련 purchase_emails 업무 기록
DOC-2026-011-MESSY-003,02_raw_documents/chat_logs/DOC-2026-011-MESSY-003_messy_claim_or_logistics_damage_2026-08-04.md,내부 긴급 채팅,2026-08-04,정하늘,품질 클레임팀,CUS-002,SUP-005,AP-CB-510,ISSUE-2026-011,Daesung Automotive 케이블 클레임 원인 불명확 관련 chat_logs 업무 기록
